Project,BugId,Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
JacksonDatabind,2,Agent4LR-M3R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,7497,2048,902,0.011671
JacksonDatabind,2,Agent4LR-M3R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,24384,8192,1048,0.013918
JacksonDatabind,2,Agent4LR-M3R1-M2R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,24384,10112,1048,0.015190
JacksonDatabind,2,Agent4LR-M3R1-M2R2-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,24384,14592,1130,0.013424
JacksonDatabind,2,Agent4LR-M3R1-M2R3-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,21023,12800,2627,0.016389
JacksonDatabind,2,Agent4LR-M3R1-M3R1-M1R1,5.0,5.0,0,0,0,0,1,0.21052631578947367,15421,7552,1024,0.018573
JacksonDatabind,2,Agent4LR-M3R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,15421,6528,1024,0.019215
JacksonDatabind,2,Agent4LR-M3R1-M3R1-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,15421,6528,1119,0.019405
JacksonDatabind,2,Agent4LR-M3R1-M3R1-M2R3,2.0,2.0,0,1,1,1,1,0.05263157894736842,15421,6528,1530,0.020227
JacksonDatabind,2,Agent4LR-M3R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,15421,6528,1024,0.022172
JacksonDatabind,3,Agent4LR-M1R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,8198,1920,868,0.000662
JacksonDatabind,3,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,8198,1920,868,0.001226
JacksonDatabind,3,Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,8198,1920,1085,0.001660
JacksonDatabind,3,Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,8198,1920,1392,0.002274
JacksonDatabind,3,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8198,1920,868,0.004047
JacksonDatabind,3,Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,35867,18816,1044,0.004682
JacksonDatabind,3,Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,35867,17664,1044,0.005623
JacksonDatabind,3,Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,31567,17408,1177,0.004031
JacksonDatabind,3,Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,27303,15872,2164,0.005571
JacksonDatabind,3,Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,28897,21120,1084,0.012231
JacksonDatabind,3,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,28897,18560,1084,0.017339
JacksonDatabind,3,Agent4LR-M2R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,6803,0,388,0.001207
JacksonDatabind,3,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,6803,0,388,0.001678
JacksonDatabind,3,Agent4LR-M2R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,26459,16128,556,0.003350
JacksonDatabind,3,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,26459,16128,556,0.004098
JacksonDatabind,3,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,26459,16128,800,0.004586
JacksonDatabind,3,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,26459,16128,1325,0.005636
JacksonDatabind,3,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26459,16128,556,0.007836
JacksonDatabind,3,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,6803,1920,693,0.002655
JacksonDatabind,3,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,20404,8448,2969,0.009138
JacksonDatabind,3,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,20893,9856,582,0.015532
JacksonDatabind,3,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20893,9216,582,0.018011
JacksonDatabind,3,Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,7580,2816,993,0.002294
JacksonDatabind,3,Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,7580,1664,1159,0.003206
JacksonDatabind,3,Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,7580,1664,1719,0.004326
JacksonDatabind,3,Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,7580,1664,993,0.005489
JacksonDatabind,3,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,25449,12032,1139,0.005933
JacksonDatabind,3,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,25488,16256,1578,0.005870
JacksonDatabind,3,Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,25488,18048,2068,0.006447
JacksonDatabind,3,Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,25488,18304,1323,0.006633
JacksonDatabind,3,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23399,16256,1173,0.014406
JacksonDatabind,3,Agent4LR-M2R3-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,6323,1280,640,0.001623
JacksonDatabind,3,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,24766,8448,808,0.005907
JacksonDatabind,3,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,18860,8064,2376,0.007653
JacksonDatabind,3,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17012,11136,799,0.011154
JacksonDatabind,3,Agent4LR-M3R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,8552,4352,985,0.010471
JacksonDatabind,3,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8552,4352,985,0.012759
JacksonDatabind,3,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,32513,11392,1153,0.016092
JacksonDatabind,3,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,32513,13696,1153,0.017821
JacksonDatabind,3,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,8552,4096,1118,0.012424
JacksonDatabind,3,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,8552,4096,1415,0.013018
JacksonDatabind,3,Agent4LR-M3R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,15221,8064,1057,0.017434
JacksonDatabind,3,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,15221,6912,1043,0.018184
JacksonDatabind,3,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,15221,6912,1255,0.018608
JacksonDatabind,3,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,15221,6912,2163,0.020424
JacksonDatabind,3,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,15221,6912,1057,0.021820
JacksonDatabind,4,Agent4LR-M1R1-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,34230,15488,1284,0.001458
JacksonDatabind,4,Agent4LR-M1R1-M1R1-M2R1,12.5,12.5,0,0,0,0,0,0.6388888888888888,34230,15488,1284,0.002427
JacksonDatabind,4,Agent4LR-M1R1-M1R1-M2R2,5.0,5.0,0,0,0,0,1,0.2222222222222222,34230,15488,1399,0.002657
JacksonDatabind,4,Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,34230,15488,2365,0.004589
JacksonDatabind,4,Agent4LR-M1R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,34230,15488,1284,0.007269
JacksonDatabind,4,Agent4LR-M1R1-M2R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,30869,20352,1211,0.003008
JacksonDatabind,4,Agent4LR-M1R1-M2R1-M2R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,30869,20352,1211,0.003870
JacksonDatabind,4,Agent4LR-M1R1-M2R2-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,29540,16384,1259,0.003665
JacksonDatabind,4,Agent4LR-M1R1-M2R3-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,25634,13696,2212,0.005253
JacksonDatabind,4,Agent4LR-M1R1-M3R1-M1R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,30679,22016,1309,0.013414
JacksonDatabind,4,Agent4LR-M1R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,30679,20096,1309,0.018692
JacksonDatabind,4,Agent4LR-M2R1-M1R1-M1R1,12.5,12.5,0,0,0,0,0,0.6388888888888888,25928,6528,612,0.001833
JacksonDatabind,4,Agent4LR-M2R1-M1R1-M2R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,25928,6528,612,0.002549
JacksonDatabind,4,Agent4LR-M2R1-M2R1-M1R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,26532,4608,556,0.005917
JacksonDatabind,4,Agent4LR-M2R1-M2R1-M2R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,26532,4608,556,0.006708
JacksonDatabind,4,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,26532,4608,895,0.007386
JacksonDatabind,4,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,26532,4608,1819,0.009234
JacksonDatabind,4,Agent4LR-M2R1-M2R1-M3R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,26532,4608,556,0.010666
JacksonDatabind,4,Agent4LR-M2R1-M2R2-M2R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,26111,8064,641,0.005995
JacksonDatabind,4,Agent4LR-M2R1-M2R3-M2R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,26512,10368,3542,0.011379
JacksonDatabind,4,Agent4LR-M2R1-M3R1-M2R1,5.0,5.0,0,0,0,0,1,0.2222222222222222,24738,11136,637,0.017840
JacksonDatabind,4,Agent4LR-M2R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,24738,11136,637,0.021691
JacksonDatabind,4,Agent4LR-M2R2-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,4573,0,389,0.001028
JacksonDatabind,4,Agent4LR-M2R2-M1R1-M2R2,4.0,4.0,0,0,0,1,1,0.16666666666666666,4573,0,599,0.001779
JacksonDatabind,4,Agent4LR-M2R2-M1R1-M2R3,3.0,3.0,0,0,1,1,1,0.1111111111111111,4573,0,726,0.002033
JacksonDatabind,4,Agent4LR-M2R2-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,4573,0,389,0.003016
JacksonDatabind,4,Agent4LR-M2R2-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,24023,10752,543,0.004673
JacksonDatabind,4,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,28690,16512,895,0.005247
JacksonDatabind,4,Agent4LR-M2R2-M2R2-M2R3,3.0,3.0,0,0,1,1,1,0.1111111111111111,28690,16512,1757,0.006971
JacksonDatabind,4,Agent4LR-M2R2-M2R2-M3R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,28690,17536,656,0.007456
JacksonDatabind,4,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,28336,17792,700,0.019187
JacksonDatabind,4,Agent4LR-M2R3-M1R1-M1R1,12.5,12.5,0,0,0,0,0,0.6388888888888888,26490,11520,2205,0.004884
JacksonDatabind,4,Agent4LR-M2R3-M2R1-M2R1,12.5,12.5,0,0,0,0,0,0.6388888888888888,30532,14976,2171,0.008605
JacksonDatabind,4,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,31792,15360,6861,0.018214
JacksonDatabind,4,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24081,13056,2211,0.021282
JacksonDatabind,4,Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,6559,0,928,0.009600
JacksonDatabind,4,Agent4LR-M3R1-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,6559,0,928,0.012382
JacksonDatabind,4,Agent4LR-M3R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,31783,10496,1124,0.015249
JacksonDatabind,4,Agent4LR-M3R1-M2R1-M3R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,31783,12160,1124,0.017549
JacksonDatabind,4,Agent4LR-M3R1-M2R2-M3R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,35349,22272,1143,0.015957
JacksonDatabind,4,Agent4LR-M3R1-M2R3-M3R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,37073,22528,3249,0.021049
JacksonDatabind,4,Agent4LR-M3R1-M3R1-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,23933,12800,1108,0.021987
JacksonDatabind,4,Agent4LR-M3R1-M3R1-M2R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,23933,12800,1108,0.022755
JacksonDatabind,4,Agent4LR-M3R1-M3R1-M2R2,4.0,4.0,0,0,0,1,1,0.16666666666666666,23933,12800,1305,0.023149
JacksonDatabind,4,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,23933,12800,1600,0.023739
JacksonDatabind,4,Agent4LR-M3R1-M3R1-M3R1,2.0,2.0,0,1,1,1,1,0.05555555555555555,23933,12800,1108,0.026596
JacksonDatabind,5,Agent4LR-M1R1-M1R1-M1R1,12.5,12.5,0,0,0,0,0,0.6388888888888888,8408,0,969,0.000808
JacksonDatabind,5,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,8408,0,969,0.001367
JacksonDatabind,5,Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,8408,0,1265,0.001959
JacksonDatabind,5,Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,8408,0,1588,0.002605
JacksonDatabind,5,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8408,0,969,0.004164
JacksonDatabind,5,Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,36921,20480,1137,0.004249
JacksonDatabind,5,Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,36921,20480,1137,0.005241
JacksonDatabind,5,Agent4LR-M1R1-M2R2-M1R1,4.0,4.0,0,0,0,1,1,0.16666666666666666,32042,20864,1429,0.004308
JacksonDatabind,5,Agent4LR-M1R1-M2R3-M1R1,12.5,12.5,0,0,0,0,0,0.6388888888888888,36002,23936,3263,0.008162
JacksonDatabind,5,Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,23456,13824,1113,0.013773
JacksonDatabind,5,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,23456,10368,1113,0.018855
JacksonDatabind,5,Agent4LR-M2R1-M1R1-M1R1,12.5,12.5,0,0,0,0,0,0.6388888888888888,31544,14080,571,0.001666
JacksonDatabind,5,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,31544,14080,571,0.002471
JacksonDatabind,5,Agent4LR-M2R1-M2R1-M1R1,3.0,3.0,0,0,1,1,1,0.1111111111111111,30592,15232,437,0.004240
JacksonDatabind,5,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,30592,15232,437,0.005095
JacksonDatabind,5,Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,30592,15232,709,0.005639
JacksonDatabind,5,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,30592,15232,1596,0.007413
JacksonDatabind,5,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,30592,15232,437,0.009371
JacksonDatabind,5,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,18806,9344,969,0.004537
JacksonDatabind,5,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,33602,16512,5422,0.015529
JacksonDatabind,5,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18806,10752,441,0.012277
JacksonDatabind,5,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18806,8960,441,0.015050
JacksonDatabind,5,Agent4LR-M2R2-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,42418,17408,1674,0.004282
JacksonDatabind,5,Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,42418,16256,1971,0.006009
JacksonDatabind,5,Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,42418,16256,2179,0.006425
JacksonDatabind,5,Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,42418,16256,1674,0.010799
JacksonDatabind,5,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,38085,15872,1559,0.009068
JacksonDatabind,5,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,20384,10880,1763,0.006174
JacksonDatabind,5,Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,20384,10880,2171,0.006990
JacksonDatabind,5,Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,20384,13184,1578,0.007216
JacksonDatabind,5,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24506,16640,1563,0.015779
JacksonDatabind,5,Agent4LR-M2R3-M1R1-M1R1,12.5,12.5,0,0,0,0,0,0.6388888888888888,6893,2688,794,0.001927
JacksonDatabind,5,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,31389,11136,962,0.007266
JacksonDatabind,5,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,31691,15360,5320,0.015107
JacksonDatabind,5,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20061,12288,966,0.013924
JacksonDatabind,5,Agent4LR-M3R1-M1R1-M1R1,12.5,12.5,0,0,0,0,0,0.6388888888888888,7823,2304,788,0.008652
JacksonDatabind,5,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,7823,2304,788,0.010535
JacksonDatabind,5,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,38498,21376,964,0.013459
JacksonDatabind,5,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,38498,23296,964,0.016165
JacksonDatabind,5,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,21465,14592,1278,0.012328
JacksonDatabind,5,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,25041,17408,3065,0.016165
JacksonDatabind,5,Agent4LR-M3R1-M3R1-M1R1,12.5,12.5,0,0,0,0,0,0.6388888888888888,18326,6784,896,0.019874
JacksonDatabind,5,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18326,6784,882,0.020573
JacksonDatabind,5,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,18326,6784,1225,0.021258
JacksonDatabind,5,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,18326,6784,1502,0.021813
JacksonDatabind,5,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18326,6784,896,0.024236
JacksonDatabind,6,Agent4LR-M1R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,40192,25984,878,0.001075
JacksonDatabind,6,Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,40192,25984,878,0.002097
JacksonDatabind,6,Agent4LR-M1R1-M1R1-M2R2,3.0,3.0,0,0,1,1,1,0.10526315789473684,40192,25984,1012,0.002365
JacksonDatabind,6,Agent4LR-M1R1-M1R1-M2R3,3.0,3.0,0,0,1,1,1,0.10526315789473684,40192,25984,1226,0.002793
JacksonDatabind,6,Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,40192,25984,878,0.007207
JacksonDatabind,6,Agent4LR-M1R1-M2R1-M1R1,3.0,3.0,0,0,1,1,1,0.10526315789473684,42382,24192,831,0.004592
JacksonDatabind,6,Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,42382,24192,831,0.005788
JacksonDatabind,6,Agent4LR-M1R1-M2R2-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,14102,6400,984,0.002817
JacksonDatabind,6,Agent4LR-M1R1-M2R3-M1R1,3.0,3.0,0,0,1,1,1,0.10526315789473684,22625,9728,3863,0.009468
JacksonDatabind,6,Agent4LR-M1R1-M3R1-M1R1,3.0,3.0,0,0,1,1,1,0.10526315789473684,21175,11520,748,0.009807
JacksonDatabind,6,Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,21175,11520,748,0.014829
JacksonDatabind,6,Agent4LR-M2R1-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.15789473684210525,5623,1024,282,0.000832
JacksonDatabind,6,Agent4LR-M2R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,5623,1024,282,0.001228
JacksonDatabind,6,Agent4LR-M2R1-M2R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,24548,9216,434,0.004042
JacksonDatabind,6,Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,24548,9216,434,0.004931
JacksonDatabind,6,Agent4LR-M2R1-M2R1-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,24548,9216,603,0.005269
JacksonDatabind,6,Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,24548,9216,1910,0.007883
JacksonDatabind,6,Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,24548,10240,434,0.008228
JacksonDatabind,6,Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,11267,2816,1315,0.004813
JacksonDatabind,6,Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,23790,10368,4770,0.013155
JacksonDatabind,6,Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18859,10112,412,0.011619
JacksonDatabind,6,Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,18859,9344,412,0.014737
JacksonDatabind,6,Agent4LR-M2R2-M1R1-M1R1,4.0,4.0,0,0,0,1,1,0.15789473684210525,5248,1024,346,0.000942
JacksonDatabind,6,Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,5248,0,506,0.001683
JacksonDatabind,6,Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,5248,0,962,0.002595
JacksonDatabind,6,Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,5248,0,346,0.003216
JacksonDatabind,6,Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,28617,13696,520,0.005113
JacksonDatabind,6,Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,10642,1024,1716,0.005862
JacksonDatabind,6,Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,10642,1024,2019,0.006468
JacksonDatabind,6,Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,10642,1024,1289,0.007948
JacksonDatabind,6,Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14492,8192,454,0.010482
JacksonDatabind,6,Agent4LR-M2R3-M1R1-M1R1,3.0,3.0,0,0,1,1,1,0.10526315789473684,5257,2048,371,0.000986
JacksonDatabind,6,Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,29905,7424,573,0.006952
JacksonDatabind,6,Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,10657,1024,4498,0.011430
JacksonDatabind,6,Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14510,8192,507,0.010611
JacksonDatabind,6,Agent4LR-M3R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,20287,8576,756,0.007129
JacksonDatabind,6,Agent4LR-M3R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,20287,9600,756,0.011033
JacksonDatabind,6,Agent4LR-M3R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,34235,9088,814,0.013339
JacksonDatabind,6,Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,34235,10624,814,0.017253
JacksonDatabind,6,Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,19234,9984,1192,0.011557
JacksonDatabind,6,Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,11594,4608,2677,0.013308
JacksonDatabind,6,Agent4LR-M3R1-M3R1-M1R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,14711,7424,698,0.013614
JacksonDatabind,6,Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,14711,6400,698,0.014416
JacksonDatabind,6,Agent4LR-M3R1-M3R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,14711,6400,1012,0.015044
JacksonDatabind,6,Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,14711,6400,1795,0.016610
JacksonDatabind,6,Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14711,6400,698,0.018169
JacksonDatabind,7,Agent4LR-M1R1-M1R1-M1R1,5.0,5.0,0,0,0,0,1,0.21052631578947367,31000,12288,809,0.001265
JacksonDatabind,7,Agent4LR-M1R1-M1R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,31000,12288,809,0.002134
JacksonDatabind,7,Agent4LR-M1R1-M1R1-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,31000,12288,971,0.002458
JacksonDatabind,7,Agent4LR-M1R1-M1R1-M2R3,2.0,2.0,0,1,1,1,1,0.05263157894736842,31000,12288,1704,0.003924
