Project,BugId,Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Codec,4,SBIR,14.0,14.0,0,0,0,0,0,0.8666666666666667,0,0,0,
Codec,4,BoostN,14.0,14.0,0,0,0,0,0,0.8666666666666667,0,0,0,
Codec,5,Ochiai,10.5,10.5,0,0,0,0,0,0.6333333333333333,0,0,0,
Codec,5,SBIR,11.0,11.0,0,0,0,0,0,0.6666666666666666,0,0,0,
Codec,5,BoostN,4.0,4.0,0,0,0,1,1,0.2,0,0,0,
Codec,6,Ochiai,2.5,2.5,0,0,1,1,1,0.10714285714285714,0,0,0,
Codec,6,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,6,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,7,Ochiai,1.5,1.5,0,1,1,1,1,0.027777777777777776,0,0,0,
Codec,7,SBIR,6.0,6.0,0,0,0,0,0,0.2777777777777778,0,0,0,
Codec,7,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,8,Ochiai,3.5,4.25,0,0,0,1,1,0.23076923076923078,0,0,0,
Codec,8,SBIR,2.0,5.0,0,1,1,1,1,0.46153846153846156,0,0,0,
Codec,8,BoostN,1.0,6.0,1,1,1,1,1,0.6923076923076923,0,0,0,
Codec,9,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,9,SBIR,7.0,7.0,0,0,0,0,0,0.42857142857142855,0,0,0,
Codec,9,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,10,Ochiai,2.0,2.0,0,1,1,1,1,0.07142857142857142,0,0,0,
Codec,10,SBIR,4.0,4.0,0,0,0,1,1,0.21428571428571427,0,0,0,
Codec,10,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,11,Ochiai,9.0,11.0,0,0,0,0,0,0.7857142857142857,0,0,0,
Codec,11,SBIR,7.0,8.5,0,0,0,0,0,0.5714285714285714,0,0,0,
Codec,11,BoostN,1.0,1.5,1,1,1,1,1,0.0,0,0,0,
Codec,12,Ochiai,,,0,0,0,0,0,,0,0,0,
Codec,12,SBIR,,,0,0,0,0,0,,0,0,0,
Codec,12,BoostN,,,0,0,0,0,0,,0,0,0,
Codec,13,Ochiai,3.0,3.0,0,0,1,1,1,0.14285714285714285,0,0,0,
Codec,13,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,13,BoostN,6.5,6.5,0,0,0,0,0,0.39285714285714285,0,0,0,
Codec,14,Ochiai,9.0,9.0,0,0,0,0,0,0.42105263157894735,0,0,0,
Codec,14,SBIR,4.0,4.0,0,0,0,1,1,0.15789473684210525,0,0,0,
Codec,14,BoostN,8.0,8.0,0,0,0,0,0,0.3684210526315789,0,0,0,
Codec,15,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,15,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,15,BoostN,10.0,10.0,0,0,0,0,0,0.6,0,0,0,
Codec,16,Ochiai,,,0,0,0,0,0,,0,0,0,
Codec,16,SBIR,,,0,0,0,0,0,,0,0,0,
Codec,16,BoostN,,,0,0,0,0,0,,0,0,0,
Codec,17,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,17,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,17,BoostN,6.5,6.5,0,0,0,0,0,0.3235294117647059,0,0,0,
Codec,18,Ochiai,1.5,1.5,0,1,1,1,1,0.03333333333333333,0,0,0,
Codec,18,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Codec,18,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,1,Ochiai,,,0,0,0,0,0,,0,0,0,
Collections,1,SBIR,,,0,0,0,0,0,,0,0,0,
Collections,1,BoostN,,,0,0,0,0,0,,0,0,0,
Collections,2,Ochiai,1.0,4.333333333333333,1,1,1,1,1,0.5384615384615384,0,0,0,
Collections,2,SBIR,7.0,8.666666666666666,0,0,0,0,0,0.6153846153846154,0,0,0,
Collections,2,BoostN,7.0,8.0,0,0,0,0,0,0.46153846153846156,0,0,0,
Collections,3,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,3,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,3,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,4,Ochiai,1.0,5.5,1,1,1,1,1,0.5333333333333333,0,0,0,
Collections,4,SBIR,1.0,4.5,1,1,1,1,1,0.4,0,0,0,
Collections,4,BoostN,6.0,6.5,0,0,0,0,0,0.3333333333333333,0,0,0,
Collections,5,Ochiai,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Collections,5,SBIR,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Collections,5,BoostN,6.0,6.0,0,0,0,0,0,0.2777777777777778,0,0,0,
Collections,6,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,6,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,6,BoostN,8.0,8.0,0,0,0,0,0,0.3888888888888889,0,0,0,
Collections,7,Ochiai,6.0,6.0,0,0,0,0,0,0.35714285714285715,0,0,0,
Collections,7,SBIR,9.0,9.0,0,0,0,0,0,0.5714285714285714,0,0,0,
Collections,7,BoostN,4.0,4.0,0,0,0,1,1,0.21428571428571427,0,0,0,
Collections,8,Ochiai,2.5,2.5,0,0,1,1,1,0.03571428571428571,0,0,0,
Collections,8,SBIR,8.0,9.0,0,0,0,0,0,0.5714285714285714,0,0,0,
Collections,8,BoostN,10.0,12.5,0,0,0,0,0,0.9285714285714286,0,0,0,
Collections,9,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,9,SBIR,6.0,6.0,0,0,0,0,0,0.3125,0,0,0,
Collections,9,BoostN,2.0,2.0,0,1,1,1,1,0.0625,0,0,0,
Collections,10,Ochiai,,,0,0,0,0,0,,0,0,0,
Collections,10,SBIR,,,0,0,0,0,0,,0,0,0,
Collections,10,BoostN,,,0,0,0,0,0,,0,0,0,
Collections,11,Ochiai,,,0,0,0,0,0,,0,0,0,
Collections,11,SBIR,,,0,0,0,0,0,,0,0,0,
Collections,11,BoostN,,,0,0,0,0,0,,0,0,0,
Collections,12,Ochiai,1.5,1.5,0,1,1,1,1,0.029411764705882353,0,0,0,
Collections,12,SBIR,6.0,6.0,0,0,0,0,0,0.29411764705882354,0,0,0,
Collections,12,BoostN,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Collections,13,Ochiai,1.5,1.5,0,1,1,1,1,0.029411764705882353,0,0,0,
Collections,13,SBIR,6.0,6.0,0,0,0,0,0,0.29411764705882354,0,0,0,
Collections,13,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,14,Ochiai,,,0,0,0,0,0,,0,0,0,
Collections,14,SBIR,,,0,0,0,0,0,,0,0,0,
Collections,14,BoostN,,,0,0,0,0,0,,0,0,0,
Collections,15,Ochiai,1.5,1.5,0,1,1,1,1,0.027777777777777776,0,0,0,
Collections,15,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,15,BoostN,9.0,9.0,0,0,0,0,0,0.4444444444444444,0,0,0,
Collections,16,Ochiai,1.5,1.5,0,1,1,1,1,0.029411764705882353,0,0,0,
Collections,16,SBIR,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Collections,16,BoostN,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Collections,17,Ochiai,2.5,2.5,0,0,1,1,1,0.027777777777777776,0,0,0,
Collections,17,SBIR,8.0,9.0,0,0,0,0,0,0.4444444444444444,0,0,0,
Collections,17,BoostN,15.0,16.75,0,0,0,0,0,0.9166666666666666,0,0,0,
Collections,18,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,18,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,18,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,19,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,19,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,19,BoostN,7.0,7.0,0,0,0,0,0,0.4,0,0,0,
Collections,20,Ochiai,,,0,0,0,0,0,,0,0,0,
Collections,20,SBIR,,,0,0,0,0,0,,0,0,0,
Collections,20,BoostN,,,0,0,0,0,0,,0,0,0,
Collections,21,Ochiai,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Collections,21,SBIR,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Collections,21,BoostN,3.0,3.0,0,0,1,1,1,0.11764705882352941,0,0,0,
Collections,22,Ochiai,6.0,6.0,0,0,0,0,0,0.2777777777777778,0,0,0,
Collections,22,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,22,BoostN,10.0,10.0,0,0,0,0,0,0.5,0,0,0,
Collections,23,Ochiai,5.0,5.0,0,0,0,0,1,0.23529411764705882,0,0,0,
Collections,23,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,23,BoostN,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Collections,24,Ochiai,3.5,3.5,0,0,0,1,1,0.14705882352941177,0,0,0,
Collections,24,SBIR,8.0,8.0,0,0,0,0,0,0.4117647058823529,0,0,0,
Collections,24,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Collections,25,Ochiai,2.0,2.0,0,1,1,1,1,0.0625,0,0,0,
Collections,25,SBIR,6.0,6.0,0,0,0,0,0,0.3125,0,0,0,
Collections,25,BoostN,6.0,6.0,0,0,0,0,0,0.3125,0,0,0,
Collections,26,Ochiai,6.5,6.5,0,0,0,0,0,0.3235294117647059,0,0,0,
Collections,26,SBIR,14.0,14.0,0,0,0,0,0,0.7647058823529411,0,0,0,
Collections,26,BoostN,8.0,8.0,0,0,0,0,0,0.4117647058823529,0,0,0,
Collections,27,Ochiai,,,0,0,0,0,0,,0,0,0,
Collections,27,SBIR,,,0,0,0,0,0,,0,0,0,
Collections,27,BoostN,,,0,0,0,0,0,,0,0,0,
Collections,28,Ochiai,,,0,0,0,0,0,,0,0,0,
Collections,28,SBIR,,,0,0,0,0,0,,0,0,0,
Collections,28,BoostN,,,0,0,0,0,0,,0,0,0,
Compress,1,Ochiai,,,0,0,0,0,0,,0,0,0,
Compress,1,SBIR,,,0,0,0,0,0,,0,0,0,
Compress,1,BoostN,,,0,0,0,0,0,,0,0,0,
Compress,2,Ochiai,1.0,2.6666666666666665,1,1,1,1,1,0.03333333333333333,0,0,0,
Compress,2,SBIR,8.0,10.0,0,0,0,0,0,0.6,0,0,0,
Compress,2,BoostN,5.0,12.333333333333334,0,0,0,0,1,0.8666666666666667,0,0,0,
Compress,3,Ochiai,11.0,11.0,0,0,0,0,0,0.6666666666666666,0,0,0,
Compress,3,SBIR,9.0,9.0,0,0,0,0,0,0.5333333333333333,0,0,0,
Compress,3,BoostN,10.0,10.0,0,0,0,0,0,0.6,0,0,0,
Compress,4,Ochiai,7.0,7.0,0,0,0,0,0,0.35294117647058826,0,0,0,
Compress,4,SBIR,9.0,9.0,0,0,0,0,0,0.47058823529411764,0,0,0,
Compress,4,BoostN,10.0,10.0,0,0,0,0,0,0.5294117647058824,0,0,0,
Compress,5,Ochiai,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Compress,5,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,5,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,6,Ochiai,1.0,1.5,1,1,1,1,1,0.0,0,0,0,
Compress,6,SBIR,1.0,6.5,1,1,1,1,1,0.5555555555555556,0,0,0,
Compress,6,BoostN,9.0,10.75,0,0,0,0,0,0.5833333333333334,0,0,0,
Compress,7,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,7,SBIR,7.0,7.0,0,0,0,0,0,0.35294117647058826,0,0,0,
Compress,7,BoostN,3.0,3.0,0,0,1,1,1,0.11764705882352941,0,0,0,
Compress,8,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,8,SBIR,8.0,8.0,0,0,0,0,0,0.3888888888888889,0,0,0,
Compress,8,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,9,Ochiai,7.0,7.0,0,0,0,0,0,0.42857142857142855,0,0,0,
Compress,9,SBIR,8.0,8.0,0,0,0,0,0,0.5,0,0,0,
Compress,9,BoostN,5.0,5.0,0,0,0,0,1,0.2857142857142857,0,0,0,
Compress,10,Ochiai,3.5,3.5,0,0,0,1,1,0.1388888888888889,0,0,0,
Compress,10,SBIR,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Compress,10,BoostN,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Compress,11,Ochiai,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Compress,11,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,11,BoostN,5.0,5.0,0,0,0,0,1,0.2222222222222222,0,0,0,
Compress,12,Ochiai,8.0,8.0,0,0,0,0,0,0.4375,0,0,0,
Compress,12,SBIR,8.0,8.0,0,0,0,0,0,0.4375,0,0,0,
Compress,12,BoostN,8.0,8.0,0,0,0,0,0,0.4375,0,0,0,
Compress,13,Ochiai,,,0,0,0,0,0,,0,0,0,
Compress,13,SBIR,,,0,0,0,0,0,,0,0,0,
Compress,13,BoostN,,,0,0,0,0,0,,0,0,0,
Compress,14,Ochiai,2.5,2.5,0,0,1,1,1,0.1,0,0,0,
Compress,14,SBIR,2.0,2.0,0,1,1,1,1,0.06666666666666667,0,0,0,
Compress,14,BoostN,10.0,10.0,0,0,0,0,0,0.6,0,0,0,
Compress,15,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,15,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,15,BoostN,6.0,6.0,0,0,0,0,0,0.3125,0,0,0,
Compress,16,Ochiai,5.0,5.0,0,0,0,0,1,0.26666666666666666,0,0,0,
Compress,16,SBIR,4.0,4.0,0,0,0,1,1,0.2,0,0,0,
Compress,16,BoostN,4.0,4.0,0,0,0,1,1,0.2,0,0,0,
Compress,17,Ochiai,3.0,3.0,0,0,1,1,1,0.1111111111111111,0,0,0,
Compress,17,SBIR,4.0,4.0,0,0,0,1,1,0.16666666666666666,0,0,0,
Compress,17,BoostN,13.0,13.0,0,0,0,0,0,0.6666666666666666,0,0,0,
Compress,18,Ochiai,7.0,7.0,0,0,0,0,0,0.35294117647058826,0,0,0,
Compress,18,SBIR,9.0,9.0,0,0,0,0,0,0.47058823529411764,0,0,0,
Compress,18,BoostN,3.0,3.0,0,0,1,1,1,0.11764705882352941,0,0,0,
Compress,19,Ochiai,3.5,3.5,0,0,0,1,1,0.1388888888888889,0,0,0,
Compress,19,SBIR,4.0,4.0,0,0,0,1,1,0.16666666666666666,0,0,0,
Compress,19,BoostN,3.0,3.0,0,0,1,1,1,0.1111111111111111,0,0,0,
Compress,20,Ochiai,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
Compress,20,SBIR,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
Compress,20,BoostN,6.0,6.0,0,0,0,0,0,0.3333333333333333,0,0,0,
Compress,21,Ochiai,2.0,2.0,0,1,1,1,1,0.05263157894736842,0,0,0,
Compress,21,SBIR,8.0,8.0,0,0,0,0,0,0.3684210526315789,0,0,0,
Compress,21,BoostN,18.5,18.5,0,0,0,0,0,0.9210526315789473,0,0,0,
Compress,22,Ochiai,12.0,12.0,0,0,0,0,0,0.6470588235294118,0,0,0,
Compress,22,SBIR,12.0,12.0,0,0,0,0,0,0.6470588235294118,0,0,0,
Compress,22,BoostN,12.5,12.5,0,0,0,0,0,0.6764705882352942,0,0,0,
Compress,23,Ochiai,,,0,0,0,0,0,,0,0,0,
Compress,23,SBIR,,,0,0,0,0,0,,0,0,0,
Compress,23,BoostN,,,0,0,0,0,0,,0,0,0,
Compress,24,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,24,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,24,BoostN,7.0,7.0,0,0,0,0,0,0.375,0,0,0,
Compress,25,Ochiai,,,0,0,0,0,0,,0,0,0,
Compress,25,SBIR,,,0,0,0,0,0,,0,0,0,
Compress,25,BoostN,,,0,0,0,0,0,,0,0,0,
Compress,26,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,26,SBIR,6.0,6.0,0,0,0,0,0,0.3125,0,0,0,
Compress,26,BoostN,7.0,7.0,0,0,0,0,0,0.375,0,0,0,
Compress,27,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,27,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,27,BoostN,6.0,6.0,0,0,0,0,0,0.29411764705882354,0,0,0,
Compress,28,Ochiai,1.5,1.5,0,1,1,1,1,0.02631578947368421,0,0,0,
Compress,28,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,28,BoostN,9.0,9.0,0,0,0,0,0,0.42105263157894735,0,0,0,
Compress,29,Ochiai,4.0,4.0,0,0,0,1,1,0.11764705882352941,0,0,0,
Compress,29,SBIR,2.0,2.5,0,1,1,1,1,0.058823529411764705,0,0,0,
Compress,29,BoostN,1.5,2.25,0,1,1,1,1,0.058823529411764705,0,0,0,
Compress,30,Ochiai,11.5,11.5,0,0,0,0,0,0.5526315789473685,0,0,0,
Compress,30,SBIR,10.0,10.0,0,0,0,0,0,0.47368421052631576,0,0,0,
Compress,30,BoostN,12.0,12.0,0,0,0,0,0,0.5789473684210527,0,0,0,
Compress,31,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,31,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,31,BoostN,8.0,8.0,0,0,0,0,0,0.3888888888888889,0,0,0,
Compress,32,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,32,SBIR,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Compress,32,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,33,Ochiai,4.5,4.5,0,0,0,0,1,0.21875,0,0,0,
Compress,33,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,33,BoostN,4.0,4.0,0,0,0,1,1,0.1875,0,0,0,
Compress,34,Ochiai,1.5,1.5,0,1,1,1,1,0.02631578947368421,0,0,0,
Compress,34,SBIR,2.0,2.0,0,1,1,1,1,0.05263157894736842,0,0,0,
Compress,34,BoostN,10.0,10.0,0,0,0,0,0,0.47368421052631576,0,0,0,
Compress,35,Ochiai,12.0,12.0,0,0,0,0,0,0.5789473684210527,0,0,0,
Compress,35,SBIR,12.0,12.0,0,0,0,0,0,0.5789473684210527,0,0,0,
Compress,35,BoostN,5.0,5.0,0,0,0,0,1,0.21052631578947367,0,0,0,
Compress,36,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,36,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,36,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,37,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,37,SBIR,5.0,5.0,0,0,0,0,1,0.2857142857142857,0,0,0,
Compress,37,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,38,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,38,SBIR,11.0,11.0,0,0,0,0,0,0.6666666666666666,0,0,0,
Compress,38,BoostN,11.0,11.0,0,0,0,0,0,0.6666666666666666,0,0,0,
Compress,39,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,39,SBIR,6.0,6.0,0,0,0,0,0,0.2777777777777778,0,0,0,
Compress,39,BoostN,19.0,19.0,0,0,0,0,0,1.0,0,0,0,
Compress,40,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,40,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,40,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,41,Ochiai,10.0,10.0,0,0,0,0,0,0.5,0,0,0,
Compress,41,SBIR,10.0,10.0,0,0,0,0,0,0.5,0,0,0,
Compress,41,BoostN,7.0,7.0,0,0,0,0,0,0.3333333333333333,0,0,0,
Compress,42,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,42,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,42,BoostN,3.0,3.0,0,0,1,1,1,0.11764705882352941,0,0,0,
Compress,43,Ochiai,2.0,2.0,0,1,1,1,1,0.05263157894736842,0,0,0,
Compress,43,SBIR,3.0,3.0,0,0,1,1,1,0.10526315789473684,0,0,0,
Compress,43,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,44,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,44,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,44,BoostN,3.0,3.0,0,0,1,1,1,0.2,0,0,0,
Compress,45,Ochiai,2.0,2.0,0,1,1,1,1,0.07142857142857142,0,0,0,
Compress,45,SBIR,4.0,4.0,0,0,0,1,1,0.21428571428571427,0,0,0,
Compress,45,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Compress,46,Ochiai,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Compress,46,SBIR,3.0,3.0,0,0,1,1,1,0.1111111111111111,0,0,0,
Compress,46,BoostN,6.0,6.0,0,0,0,0,0,0.2777777777777778,0,0,0,
Compress,47,Ochiai,2.0,7.25,0,1,1,1,1,0.7,0,0,0,
Compress,47,SBIR,6.0,9.5,0,0,0,0,0,0.7333333333333333,0,0,0,
Compress,47,BoostN,3.0,8.0,0,0,1,1,1,0.7333333333333333,0,0,0,
Csv,1,Ochiai,15.0,15.0,0,0,0,0,0,0.8235294117647058,0,0,0,
Csv,1,SBIR,7.0,7.0,0,0,0,0,0,0.35294117647058826,0,0,0,
Csv,1,BoostN,9.0,9.0,0,0,0,0,0,0.47058823529411764,0,0,0,
Csv,2,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Csv,2,SBIR,10.0,10.0,0,0,0,0,0,0.5,0,0,0,
Csv,2,BoostN,8.0,8.0,0,0,0,0,0,0.3888888888888889,0,0,0,
Csv,3,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Csv,3,SBIR,4.0,4.0,0,0,0,1,1,0.1875,0,0,0,
Csv,3,BoostN,2.0,2.0,0,1,1,1,1,0.0625,0,0,0,
Csv,4,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Csv,4,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Csv,4,BoostN,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Csv,5,Ochiai,9.0,9.0,0,0,0,0,0,0.5,0,0,0,
Csv,5,SBIR,13.0,13.0,0,0,0,0,0,0.75,0,0,0,
Csv,5,BoostN,9.5,9.5,0,0,0,0,0,0.53125,0,0,0,
Csv,6,Ochiai,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Csv,6,SBIR,8.0,8.0,0,0,0,0,0,0.4117647058823529,0,0,0,
Csv,6,BoostN,15.0,15.0,0,0,0,0,0,0.8235294117647058,0,0,0,
Csv,7,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Csv,7,SBIR,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Csv,7,BoostN,2.0,2.0,0,1,1,1,1,0.05555555555555555,0,0,0,
Csv,8,Ochiai,1.0,1.75,1,1,1,1,1,0.03333333333333333,0,0,0,
Csv,8,SBIR,1.0,3.5,1,1,1,1,1,0.26666666666666666,0,0,0,
Csv,8,BoostN,2.0,5.5,0,1,1,1,1,0.4666666666666667,0,0,0,
Csv,9,Ochiai,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Csv,9,SBIR,9.0,9.0,0,0,0,0,0,0.47058823529411764,0,0,0,
Csv,9,BoostN,8.5,8.5,0,0,0,0,0,0.4411764705882353,0,0,0,
Csv,10,Ochiai,8.0,8.0,0,0,0,0,0,0.3684210526315789,0,0,0,
Csv,10,SBIR,14.0,14.0,0,0,0,0,0,0.6842105263157895,0,0,0,
Csv,10,BoostN,2.0,2.0,0,1,1,1,1,0.05263157894736842,0,0,0,
Csv,11,Ochiai,4.0,4.0,0,0,0,1,1,0.1875,0,0,0,
Csv,11,SBIR,5.0,5.0,0,0,0,0,1,0.25,0,0,0,
Csv,11,BoostN,4.0,4.0,0,0,0,1,1,0.1875,0,0,0,
Csv,12,Ochiai,,,0,0,0,0,0,,0,0,0,
Csv,12,SBIR,,,0,0,0,0,0,,0,0,0,
Csv,12,BoostN,,,0,0,0,0,0,,0,0,0,
Csv,13,Ochiai,,,0,0,0,0,0,,0,0,0,
Csv,13,SBIR,,,0,0,0,0,0,,0,0,0,
Csv,13,BoostN,,,0,0,0,0,0,,0,0,0,
Csv,14,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Csv,14,SBIR,4.0,4.0,0,0,0,1,1,0.15789473684210525,0,0,0,
Csv,14,BoostN,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Csv,15,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Csv,15,SBIR,4.0,4.0,0,0,0,1,1,0.16666666666666666,0,0,0,
Csv,15,BoostN,4.0,4.0,0,0,0,1,1,0.16666666666666666,0,0,0,
Csv,16,Ochiai,6.0,8.25,0,0,0,0,0,0.5,0,0,0,
Csv,16,SBIR,2.0,3.0,0,1,1,1,1,0.11764705882352941,0,0,0,
Csv,16,BoostN,1.0,1.5,1,1,1,1,1,0.0,0,0,0,
Gson,1,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Gson,1,SBIR,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Gson,1,BoostN,10.5,10.5,0,0,0,0,0,0.5,0,0,0,
Gson,2,Ochiai,,,0,0,0,0,0,,0,0,0,
Gson,2,SBIR,,,0,0,0,0,0,,0,0,0,
Gson,2,BoostN,,,0,0,0,0,0,,0,0,0,
Gson,3,Ochiai,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Gson,3,SBIR,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Gson,3,BoostN,9.5,9.5,0,0,0,0,0,0.5,0,0,0,
Gson,4,Ochiai,1.0,1.0,1,1,1,1,1,0.0,0,0,0,
Gson,4,SBIR,5.0,5.0,0,0,0,0,1,0.23529411764705882,0,0,0,
Gson,4,BoostN,9.5,9.5,0,0,0,0,0,0.5,0,0,0,
Gson,5,Ochiai,3.0,3.0,0,0,1,1,1,0.125,0,0,0,
Gson,5,SBIR,4.0,4.0,0,0,0,1,1,0.1875,0,0,0,
Gson,5,BoostN,9.0,9.0,0,0,0,0,0,0.5,0,0,0,
Gson,6,Ochiai,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Gson,6,SBIR,2.0,2.0,0,1,1,1,1,0.058823529411764705,0,0,0,
Gson,6,BoostN,9.5,9.5,0,0,0,0,0,0.5,0,0,0,
